ID,Title,Authors,Abstract
36248348,Effects of SARS-CoV-2 infection and COVID-19 pandemic on menstrual health of women: A systematic review.,"Tayyaba Rehan S, Imran L, Mansoor H, Sayyeda Q, Hussain HU, Cheema MS, Tahir MJ, Asghar MS, Mahmmoud Fadelallah Eljack M, Islam MS","1. Health Sci Rep. 2022 Oct 8;5(6):e881. doi: 10.1002/hsr2.881. eCollection 2022  Nov.  Effects of SARS-CoV-2 infection and COVID-19 pandemic on menstrual health of  women: A systematic review.  Tayyaba Rehan S(1), Imran L(1), Mansoor H(1), Sayyeda Q(2), Hussain HU(1),  Cheema MS(3), Tahir MJ(4), Asghar MS(5)(6), Mahmmoud Fadelallah Eljack M(7),  Islam MS(8)(9).  Author information: (1)Department of Medicine Dow University of Health Sciences Karachi Pakistan. (2)Department of Medicine Red Crescent of Tampa Bay Tampa Florida USA. (3)Department of Medicine CMH Lahore Medical College Lahore Pakistan. (4)Department of Medicine Lahore General Hospital Lahore Pakistan. (5)Department of Internal Medicine Dow University of Health Sciences-Ojha Campus  Karachi Pakistan. (6)Division of Nephrology and Hypertension Mayo Clinic Rochester Minnesota USA. (7)Department of Community Medicine, Faculty of Medicine and Health Sciences  University of Bakht Alruda Ad Duwaym White Nile state Sudan. (8)Department of Public Health and Informatics Jahangirnagar University Savar  Dhaka Bangladesh. (9)Centre for Advanced Research Excellence in Public Health Savar Dhaka  Bangladesh.  BACKGROUND: The menstrual cycle in women is the main indicator of their  reproductive health which is affected by the ongoing coronavirus disease  2019 (COVID-19) pandemic. This review aims to summarize the effects of the  COVID-19 infection and the global pandemic on the menstrual health of women. METHODS: The literature search was conducted in PubMed, Cochrane library, and  Google Scholar using keywords ""COVID-19,"" ""Menstrual Cycle,"" ""Menstrual Cycle  Irregularities,"" ""Amenorrhea,"" ""Polymenorrhea,"" and ""Dysmenorrhea."" The articles  were selected according to the following inclusion criteria: (i) cross-sectional  studies, (ii) cohort studies, (iii) surveys, and (iv) other observational  studies observing the effects of SARS-CoV-2 infection or COVID-19 pandemic on  menstrual health of women. Exclusion criteria included: case reports, gray  literature, and website articles regarding menstrual health. RESULTS: A total of 30,510 articles were shortlisted after a comprehensive  search. Sixteen articles were included out of which 13 studies investigated the  effects of the COVID-19 pandemic on the menstrual cycle while 3 evaluated the  possible effects of COVID-19 infection on the menstrual health of women.  Menstrual disorders or irregularities were a more common finding during the  pandemic as compared to before (p = 0.008). Women affected by pandemic-related  stress were more prone to changes in the duration of their menses (p = 0.0008),  reported heavier bleeding (p = 0.028), and increased incidence of painful  periods (p < 0.0001). COVID-19 infected women also reported changes in their  menstrual cycle including irregular menstruation, increased symptoms of  premenstrual syndrome, and infrequent menstruation. CONCLUSIONS: Women suffering from COVID-19 infection or pandemic-associated  stress and anxiety were more likely to experience irregular menstruation,  dysmenorrhea, amenorrhea, and other menstrual abnormalities compared to those  who were less exposed.  © 2022 The Authors. Health Science Reports published by Wiley Periodicals LLC.  DOI: 10.1002/hsr2.881 PMCID: PMC9547349 PMID: 36248348  Conflict of interest statement: The authors declare no conflict of interest."
36151782,The potential impact of COVID-19 on women's reproductive and mental health: a questionnaire study.,"Tripathy S, A P, R SK, M A, Mohapatra S","1. J Obstet Gynaecol. 2022 Oct;42(7):3328-3335. doi: 10.1080/01443615.2022.2125292.  Epub 2022 Sep 24.  The potential impact of COVID-19 on women's reproductive and mental health: a  questionnaire study.  Tripathy S(1), A P(2), R SK(1), M A(1), Mohapatra S(3).  Author information: (1)Department of Obstetrics and Gynaecology, SRM Medical College Hospital and  Research Centre, Kattankulathur, Tamil Nadu, India. (2)Center for Clinical Trials and Research, SRM Medical College Hospital and  Research Center, Kattankulathur, Tamil Nadu, India. (3)Department of Pharmacology, SRM Medical College Hospital and Research Centre,  Kattankulathur, Tamil Nadu, India.  The pandemic has transformed the social and economic certainties of people's  lives imposing stay-at-home necessities which began in mid-March 2020. This  cross-sectional observational study was performed to study the impact of  COVID-19 on the reproductive and mental health of women before and after the  pandemic. A digital survey form of 50 questions was developed using the Google  platform andshared over 4 weeks in August 2021. Paired t-test was used to  compare the variables before and after the COVID-19. Of the 450 respondents,  443(98.44%) completed the questionnaire. There was a significant difference in  the average duration of menstruation and the proportion of women with a cycle  length of 35-45 days increased from 5 to 8% of women after the pandemic. Painful  periods (28.5 to 59.5%, p = .002) and weight increased (39.2%, p < .001) after  the pandemic. Stress also increased after the pandemic (p < .001). The pandemic  has significantly impacted the reproductive and mental health of women. The  long-term health significances of this are yet to be determined.Impact  StatementWhat is already known on this subject? The pandemic has transformed the  social and economic certainties of people's lives, mainly women. Women's health  significantly mental health is affected by the lack of adequate domestic and  emotional support which may further consequences like the risk of anxiety and  depression.What do the results of this study add? Our study shows the effect of  COVID-19 on women's reproductive and mental health before and after the  pandemic. Inadvertent forfeits women's health and well-being and instabilities  in reproductive function as raised pressure causes irregularities in the  menstrual cycle.What are the implications of these findings for clinical  practice and/or further research? Women have suffered from significant mental  and reproductive problems during the first and second waves of the COVID-19  pandemic. But, the long-term effects of these are not unknown. Upcoming work  should comprise study throughout the pandemic and the long-term impact on  women's health.  DOI: 10.1080/01443615.2022.2125292 PMID: 36151782 [Indexed for MEDLINE]"
36068523,"Menstrual cycle irregularity during examination among female medical students at King Abdulaziz University, Jeddah, Saudi Arabia.","Alhammadi MH, Albogmi AM, Alzahrani MK, Shalabi BH, Fatta FA, AlBasri SF","1. BMC Womens Health. 2022 Sep 6;22(1):367. doi: 10.1186/s12905-022-01952-2.  Menstrual cycle irregularity during examination among female medical students at  King Abdulaziz University, Jeddah, Saudi Arabia.  Alhammadi MH(1), Albogmi AM(2), Alzahrani MK(2), Shalabi BH(2), Fatta FA(2),  AlBasri SF(3).  Author information: (1)Faculty of Medicine, King Abdulaziz University, Jeddah, Saudi Arabia.  MaisamAlhammadi@gmail.com. (2)Faculty of Medicine, King Abdulaziz University, Jeddah, Saudi Arabia. (3)Obstetrics and Gynecology Department, King Abdulaziz University, Jeddah,  Saudi Arabia.  BACKGROUND: Menstrual irregularity is defined as any differences in the  frequency, irregularity of onset, duration of flow, or volume of blood from the  regular menstrual cycle. It is an important medical issue that many medical  students suffer from. The study aimed to determine the menstrual cycle  abnormalities women experienced during exams and to investigate the most common  types of irregularities among female medical students at King Abdulaziz  University in Jeddah, Saudi Arabia. METHODS: A cross-sectional study was conducted among female medical students  between September and October 2021 at King Abdulaziz University in Jeddah, Saudi  Arabia. For this study, the estimated sample size (n = 450) was derived from the  online Raosoft sample size calculator. Thus, 450 female medical students from  second to sixth year were selected through stratified random sampling. A  validated online questionnaire collected data about demographics, menstrual  irregularities during exams, type of irregularities, menstrual history, family  history of menstrual irregularities, premenstrual symptoms, medication use,  medical and family consultations, and absenteeism. The chi-squared test (χ2) was  used to analyze the associations between variables. RESULTS: A total of 48.2% of participants had menstrual irregularities during  exams. The most common irregularity was dysmenorrhea (70.9%), followed by a  lengthened cycle (45.6%), and heavy bleeding (41.9%). A total of 93% of medical  students suffered from premenstrual symptoms and 60.4% used medication such as  herbal medication and home remedies to relieve menstrual irregularities, and  12.1% of the students missed classes due to menstrual irregularities. A  non-significant relationship was found between menstrual irregularities during  exams and students' demographics, academic year, and age at menarche, while  oligomenorrhea, a heavier than normal bleed, a longer than normal cycle, and  missing classes due to menstrual irregularities were significantly higher among  single students as opposed to married students. CONCLUSION: The results showed that female medical students have a significant  frequency of menstruation abnormalities during exams period. Colleges should  raise awareness among medical students about coping with examination stress and  seeking medical care for menstrual abnormalities.  © 2022. The Author(s).  DOI: 10.1186/s12905-022-01952-2 PMCID: PMC9446759 PMID: 36068523 [Indexed for MEDLINE]  Conflict of interest statement: The authors declare that they have no competing  interest."
35879750,Prevalence of menstrual symptoms change and influencing factors among international female students studying in china during acculturation period.,"Alkhatib A, Zhou Q, Bajinka O, Pakwan Suwal R, Wiley J, Li X","1. BMC Womens Health. 2022 Jul 25;22(1):311. doi: 10.1186/s12905-022-01897-6.  Prevalence of menstrual symptoms change and influencing factors among  international female students studying in china during acculturation period.  Alkhatib A(1), Zhou Q(1), Bajinka O(2), Pakwan Suwal R(3), Wiley J(4), Li X(5).  Author information: (1)Xiangya School of Nursing, Central South University, 172 Tong Zi Po Road,  Changsha, 410013, Hunan, China. (2)Department of Medical Microbiology, Central South University, Changsha,  410078, Hunan, China. (3)National Academy of Medical Science, Bir Hospital (NAMS), Mahaboudha,  Kathmandu, Nepal. (4)Philip R. Lee Institute for Health Policy Studies, University of California,  San Francisco, CA, USA. (5)Xiangya School of Nursing, Central South University, 172 Tong Zi Po Road,  Changsha, 410013, Hunan, China. xianhong_li@csu.edu.cn.  BACKGROUND: A number of previous studies have explored international students'  adaptation process with regards to language, lifestyle, food, and environment.  However, there have yet been no studies conducted to address the menstrual  symptoms challenges faced by international female students during the  acculturation period. Thus, this study aims to describe the prevalence of  menstrual symptoms change and to explore the influencing factors among  international female students studying in China during the acculturation period. METHODS: An online cross sectional study was conducted among international  female students studying in China during the acculturation period (defined as  the first six months of living in the host country) in Hunan Province of China  from March 2019 to July 2019. Menstrual symptoms questionnaire, sociocultural  adaptation scale, China higher education student satisfaction scale, perceived  stress scale, and Pittsburgh sleep quality index were used for data collection.  Descriptive analysis, ANOVA, paired t-test, Pearson correlation, and  multivariate linear regressions were used to analyze the data using SPSS 21.0  software. RESULTS: Three hundred and forty-five (97.18%, 345/355) female students from 45  countries fully completed the questionnaire. The mean age of the participants  was (26.59 ± 6.439) years. In total, 18.49% of participants had encountered  menstrual symptoms change. There were significant differences in the menstrual  symptoms score between before arrival and evaluation during the first six months  of living in China (t = - 11.700, p = 0.000). The main menstrual symptoms change  included cramps (17.68%), irritation (14.78%), abdominal pain (12.46%), fatigue  (12.46%), and headaches (9.85%). Cultural adaptation level (β = 0.198, 95% CI:  0.934, 2.995), sleep quality (β = 0.166, 95% CI: 0.112, 0.496), perceived stress  (β = 0.193, 95% CI: 0.123, 0.410), time spent in the host environment,  (β = - 0.270, 95% CI: - 3.200, - 1.444) and experience of visiting foreign  countries (β = 0.184, 95% CI: 1.134, 4.125) were significantly correlated with  menstrual symptoms change. CONCLUSION: The prevalence of menstrual symptoms change among international  female students should not be overlooked when considering menstrual health in  this population. Poorer cultural adaptation, poorer sleep quality, higher  stress, and lack of overseas living experiences significantly influence the  menstrual symptoms of international female students studying in China.  © 2022. The Author(s).  DOI: 10.1186/s12905-022-01897-6 PMCID: PMC9310410 PMID: 35879750 [Indexed for MEDLINE]  Conflict of interest statement: Authors have no conflicts of interest."
35839365,Care of the Active Female.,"Wojnowich K, Dhani R","1. Am Fam Physician. 2022 Jul;106(1):52-60.  Care of the Active Female.  Wojnowich K, Dhani R.  Physical activity has many health-related benefits, including prevention and  management of chronic disease, weight management, and improved mental health.  Active girls and women of all ages and abilities are at risk of relative energy  deficiency in sport, a syndrome encompassing low energy availability, menstrual  irregularities, and disordered bone metabolism. Presence of amenorrhea or  oligomenorrhea may suggest reduced energy availability. Active females are at  risk of overuse injuries, including patellofemoral pain syndrome, iliotibial  band syndrome, and stress fractures; treatment usually includes activity  modification, a period of rest, and physical therapy. Active females are also at  risk of acute injuries, including concussion and anterior cruciate ligament  injuries. Pregnant patients without contraindications who were physically active  before pregnancy can continue these activities, and those who were not  previously active may gradually increase their activity level to a goal of 150  minutes per week. Moderate exercise during pregnancy reduces the risk of  gestational diabetes mellitus, preeclampsia, and cesarean delivery. Postpartum  exercise focused on core and pelvic floor strengthening can improve pelvic floor  dysfunction. Supervised exercise programs focused on strength and balance have  been consistently shown to reduce the risk of falls and injurious falls in older  women.  PMID: 35839365 [Indexed for MEDLINE]"
35834506,Period poverty: The perceptions and experiences of impoverished women living in an inner-city area of Northwest England.,"Boyers M, Garikipati S, Biggane A, Douglas E, Hawkes N, Kiely C, Giddings C, Kelly J, Exley D, Phillips-Howard PA, Mason L","1. PLoS One. 2022 Jul 14;17(7):e0269341. doi: 10.1371/journal.pone.0269341.  eCollection 2022.  Period poverty: The perceptions and experiences of impoverished women living in  an inner-city area of Northwest England.  Boyers M(1)(2), Garikipati S(3), Biggane A(1), Douglas E(4), Hawkes N(5), Kiely  C(1), Giddings C(1), Kelly J(6), Exley D(7), Phillips-Howard PA(1), Mason L(1).  Author information: (1)Department of Clinical Sciences, Liverpool School of Tropical Medicine,  Liverpool, England. (2)Liverpool Women's Hospital, Liverpool, England. (3)University of Liverpool Management School, Liverpool, England. (4)The Whitechapel Centre, Liverpool, England. (5)South Liverpool Foodbank, Liverpool, England. (6)Adelaide House, Liverpool, England. (7)Brownlow Health, Liverpool, England.  BACKGROUND: The menstrual needs of girls and women are important to health,  education, and well-being. Unmet need and harm from poor menstrual health in  low-and- middle-income countries have been documented, but with little empirical  research undertaken in high income countries. Continuing austerity in the UK  suggests menstruators are likely more vulnerable to 'period poverty' than  previously, with the COVID-19 pandemic assumed to exacerbate the situation. AIM: To explore the menstrual experiences and perceptions of women in the UK who  are living under circumstances of deprivation, alongside views of staff working  in organisations supporting these women, to understand whether women's menstrual  needs are met. METHODS: A qualitative study was conducted in an inner-city in NW England. Three  focus group discussions and 14 in-depth interviews were conducted across three  study sites supporting impoverished women. Data was analysed thematically. RESULTS: Themes were: reflections on menstruation; affordability of products;  access to public facilities; organisational support; potential solutions. Many  women perceived menstruation as a burden in three aspects: physical discomfort  and pain; psychological anxiety; and shame and stigma. Managing menstruation was  difficult due to cost relative to low incomes, with food, heating and lighting  prioritised, leaving women improvising with materials or wearing products for  longer than desired. Most suggested that products should be free, often  remarking if men required similar items this would happen. Most women were  unaware supporting organisations provided free products. Staff felt the small  range of products offered did not meet client needs and were ill-prepared to  have conversations on products and clients' menstrual needs. CONCLUSION: Impoverished women lack the necessary resources to manage their  menses well which negatively impacts their health and brings stress,  embarrassment, and shame. Support, including access to free products, is needed  at both local and national level to help impoverished women manage their  menstrual hygiene.  DOI: 10.1371/journal.pone.0269341 PMCID: PMC9282460 PMID: 35834506 [Indexed for MEDLINE]  Conflict of interest statement: The authors have declared that no competing  interests exist."
35799559,Is menstruation a valid reason to postpone cardiac surgery?,"Das D, Hasija S, Chauhan S, Devagourou V, Sharma AK, Khan MA","1. Ann Card Anaesth. 2022 Jul-Sep;25(3):311-317. doi: 10.4103/aca.aca_83_21.  Is menstruation a valid reason to postpone cardiac surgery?  Das D(1), Hasija S(1), Chauhan S(1), Devagourou V(2), Sharma AK(3), Khan MA(4).  Author information: (1)Department of Cardiac Anaesthesia and Critical Care, Cardiothoracic Centre,  AIIMS, New Delhi, India. (2)Department of Cardiothoracic and Vascular Surgery, Cardiothoracic Centre,  AIIMS, New Delhi, India. (3)Department of Obstetrics and Gynaecology, AIIMS, New Delhi, India. (4)Department of Biostatistics, AIIMS, New Delhi, India.  BACKGROUND: Cancellation of any scheduled surgery is a significant drain on  health resources and potentially stressful for patients. It is frequent in  menstruating women who are scheduled to undergo open heart surgery (OHS), based  on the widespread belief that it increases surgical and menstrual blood loss. AIMS: The aim of this study was to evaluate blood loss in women undergoing OHS  during menstruation. SETTINGS AND DESIGN: A prospective, matched case-control study which included  sixty women of reproductive age group undergoing OHS. PATIENTS AND METHODS: The surgical blood loss was compared between women who  were menstruating (group-M; n = 25) and their matched controls, i.e., women who  were not menstruating (group-NM; n = 25) at the time of OHS. Of the women in  group M, the menstrual blood loss during preoperative (subgroup-P) and  perioperative period (subgroup-PO) was compared to determine the effect of OHS  on menstrual blood loss. RESULTS: The surgical blood loss was comparable among women in both groups  irrespective of ongoing menstruation (gr-M = 245.6 ± 120.1 ml vs gr-NM = 243.6 ±  129.9 ml, P value = 0.83). The menstrual blood loss was comparable between  preoperative and perioperative period in terms of total menstrual blood loss  (gr-P = 36.8 ± 4.8 ml vs gr-PO = 37.7 ± 5.0 ml, P value = 0.08) and duration of  menstruation (gr-P = 4.2 ± 0.6 days vs gr-PO = 4.4 ± 0.6 days, P value = 0.10). CONCLUSION: Neither the surgical blood loss nor the menstrual blood loss is  increased in women undergoing OHS during menstruation.  DOI: 10.4103/aca.aca_83_21 PMCID: PMC9387632 PMID: 35799559 [Indexed for MEDLINE]  Conflict of interest statement: There are no conflicts of interest."
35496727,"The More You Know, the Less You Stress: Menstrual Health Literacy in Schools Reduces Menstruation-Related Stress and Increases Self-Efficacy for Very Young Adolescent Girls in Mexico.","Long JL, Haver J, Mendoza P, Vargas Kotasek SM","1. Front Glob Womens Health. 2022 Apr 14;3:859797. doi: 10.3389/fgwh.2022.859797.  eCollection 2022.  The More You Know, the Less You Stress: Menstrual Health Literacy in Schools  Reduces Menstruation-Related Stress and Increases Self-Efficacy for Very Young  Adolescent Girls in Mexico.  Long JL(1), Haver J(1), Mendoza P(1), Vargas Kotasek SM(2).  Author information: (1)Department of Education and Child Protection, Save the Children, Washington,  DC, United States. (2)Programs, Save the Children, Mexico City, Mexico.  Improving the menstrual health literacy of girls and boys is a key strategy  within a holistic framework of Save the Children's school health and  comprehensive sexuality education programming. As menstrual health is an  emerging area of study and programming, Save the Children continues to learn and  adjust its interventions using program evaluations and rigorous monitoring. This  paper will examine program-monitoring data from three cohorts, representing 47  public schools in Mexico City, Puebla, and Mérida, Mexico. The study focuses on  female students in 5th and 6th grade who participated in We See Equal, a  school-based program centered on gender equality and puberty education, between  September 2018 and December 2019. This study used a cross-sectional quantitative  cohort approach to document changes in girls' experiences and perceptions around  managing menstruation in school. The analysis compares girls' knowledge and  experiences before and after participation in We See Equal to understand how  knowledge changes over the program and how those changes may contribute to  menstruation-related school engagement, stress, and self-efficacy (MENSES)  outcomes. Multivariate regression models explored relationships between MENSES  outcomes, knowledge and socioeconomic status (SES). Overall, results show that  the more knowledge girls acquired, the higher their self-efficacy score and the  lower their stress score, however, certain MHH knowledge was more predictive of  MENSES outcomes and varied by SES. Among girls from lower SES, we observed  significant relationships between knowing what their period was prior to  menarche and the three MENSES outcomes. Decreases in menstruation-related stress  were driven by items related to the practical knowledge of how to dispose of  sanitary pads and reduced feelings of nervousness on days they had their period  at school. Increases in self-efficacy were primarily driven by girls' confidence  in their ability to track their period from month to month, feelings that they  could still do well on an exam if they had their period at school, and security  that they could ask a friend to lend them a pad if they needed one. Implications  for future menstrual health literacy programming and targeting populations for  menstrual health education, as well as priorities for future research will be  discussed.  Copyright © 2022 Long, Haver, Mendoza and Vargas Kotasek.  DOI: 10.3389/fgwh.2022.859797 PMCID: PMC9047952 PMID: 35496727  Conflict of interest statement: The authors declare that the research was  conducted in the absence of any commercial or financial relationships that could  be construed as a potential conflict of interest."
35107391,Menstrual attitude and social cognitive stress influence autonomic nervous system in women with premenstrual syndrome.,"Meng Y, Chang L, Hou L, Zhou R","1. Stress. 2022 Jan;25(1):87-96. doi: 10.1080/10253890.2021.2024163. Epub 2022 Feb  2.  Menstrual attitude and social cognitive stress influence autonomic nervous  system in women with premenstrual syndrome.  Meng Y(1)(2), Chang L(3), Hou L(1)(4), Zhou R(1)(5).  Author information: (1)Department of Psychology, Nanjing University, Nanjing, China. (2)School of Nursing, Nanjing Medical University, Nanjing, China. (3)Faculty of Social Sciences, Department of Psychology, University of Macau,  Macau, China. (4)Department of Psychology, Shanghai Normal University, Shanghai, China. (5)State Key Laboratory of Media Convergence Production Technology and Systems,  Beijing, China.  The autonomic nervous system (ANS) is activated by stress and is closely related  to the female menstrual cycle. Women with premenstrual syndrome (PMS) have an  imbalanced ANS response in their premenstrual period. However, no studies have  explored the reasons for the differences in ANS response among women. In this  study, we investigated how the female menstrual attitude and acute social stress  influence the ANS response in women with PMS. First, 277 women [24.35 ± 2.1]  were selected to measure the mediating role of women's menstrual attitude  between PMS severity and perceived ANS response. Second, participants' (50 women  [23.23 ± 1.25] with and 46 women [22.92 ± 2.00] without PMS) heart rate (HR) and  HR variability (HRV; reflecting the functioning of ANS) under social stress were  measured during various menstrual cycle phases. The results indicated that  menstrual attitude (bothersome and predictable) had mediating effects between  the degree of PMS and perceived ANS response; when undergoing a high cognitive  load (e.g. mental-arithmetic) task, the ANS of the PMS group demonstrated  hypo-arousal and delayed recovery in the late luteal phase; Therefore, menstrual  attitude could influence female perceived ANS response, which may be a risk  factor for PMS. When women with PMS experience high-strength cognitive pressure  in the premenstrual period, their ANS showed hypo-arousal and delayed recovery,  which may be another risk factor for PMS.  Plain Language Summary: LAY SUMMARYThis study revealed that the attitude to  menstruation (bothersome and predictable) could affect the women’s autonomic  nervous system (ANS) response, and this may be a risk factor of premenstrual  syndrome (PMS). Meanwhile, when women with PMS experience high-strength  cognitive social pressure, their ANS showed hypo-arousal and delayed recovery.  This imbalanced ANS reaction may result in their inability to cope with the  stressful stimuli and emotional experiences, which may be another risk factor  for PMS.  DOI: 10.1080/10253890.2021.2024163 PMID: 35107391 [Indexed for MEDLINE]"
34830680,Lifestyle and Chronic Pain in the Pelvis: State of the Art and Future Directions.,"Gutke A, Sundfeldt K, De Baets L","1. J Clin Med. 2021 Nov 19;10(22):5397. doi: 10.3390/jcm10225397.  Lifestyle and Chronic Pain in the Pelvis: State of the Art and Future  Directions.  Gutke A(1), Sundfeldt K(2)(3), De Baets L(4).  Author information: (1)Department of Health and Rehabilitation, Institute of Neuroscience and  Physiology, Sahlgrenska Academy, University of Gothenburg, 40350 Gothenburg,  Sweden. (2)Department of Obstetrics and Gynecology, Institute of Clinical Sciences,  Sahlgrenska Academy, University of Gothenburg, 40350 Gothenburg, Sweden. (3)Department of Gynecology, Sahlgrenska University Hospital, 41346 Gothenburg,  Sweden. (4)Pain in Motion Research Group (PAIN), Department of Physiotherapy, Human  Physiology and Anatomy, Faculty of Physical Education & Physiotherapy, Vrije  Universiteit Brussel, 1050 Brussel, Belgium.  During their lifespan, many women are exposed to pain in the pelvis in relation  to menstruation and pregnancy. Such pelvic pain is often considered normal and  inherently linked to being a woman, which in turn leads to insufficiently  offered treatment for treatable aspects related to their pain experience.  Nonetheless, severe dysmenorrhea (pain during menstruation) as seen in  endometriosis and pregnancy-related pelvic girdle pain, have a high impact on  daily activities, school attendance and work ability. In the context of any type  of chronic pain, accumulating evidence shows that an unhealthy lifestyle is  associated with pain development and pain severity. Furthermore, unhealthy  lifestyle habits are a suggested perpetuating factor of chronic pain. This is of  specific relevance during lifespan, since a low physical activity level, poor  sleep, or periods of (di)stress are all common in challenging periods of women's  lives (e.g., during menstruation, during pregnancy, in the postpartum period).  This state-of-the-art paper aims to review the role of lifestyle factors on pain  in the pelvis, and the added value of a lifestyle intervention on pain in women  with pelvic pain. Based on the current evidence, the benefits of physical  activity and exercise for women with pain in the pelvis are supported to some  extent. The available evidence on lifestyle factors such as sleep, (di)stress,  diet, and tobacco/alcohol use is, however, inconclusive. Very few studies are  available, and the studies which are available are of general low quality. Since  the role of lifestyle on the development and maintenance of pain in the pelvis,  and the value of lifestyle interventions for women with pain in the pelvis are  currently poorly studied, a research agenda is presented. There are a number of  rationales to study the effect of promoting a healthy lifestyle (early) in a  woman's life with regard to the prevention and management of pain in the pelvis.  Indeed, lifestyle interventions might have, amongst others, anti-inflammatory,  stress-reducing and/or sleep-improving effects, which might positively affect  the experience of pain. Research to disentangle the relationship between  lifestyle factors, such as physical activity level, sleep, diet, smoking, and  psychological distress, and the experience of pain in the pelvis is, therefore,  needed. Studies which address the development of management strategies for  adapting lifestyles that are specifically tailored to women with pain in the  pelvis, and as such take hormonal status, life events and context, into account,  are required. Towards clinicians, we suggest making use of the window of  opportunity to prevent a potential transition from localized or periodic pain in  the pelvis (e.g., dysmenorrhea or pain during pregnancy and after delivery)  towards persistent chronic pain, by promoting a healthy lifestyle and applying  appropriate pain management.  DOI: 10.3390/jcm10225397 PMCID: PMC8622577 PMID: 34830680  Conflict of interest statement: The authors declare no conflict of interest."
34812202,The female athlete triad: review of current literature.,"Maya J, Misra M","1. Curr Opin Endocrinol Diabetes Obes. 2022 Feb 1;29(1):44-51. doi:  10.1097/MED.0000000000000690.  The female athlete triad: review of current literature.  Maya J(1), Misra M.  Author information: (1)Division of Pediatric Endocrinology, Massachusetts General Hospital and  Harvard Medical School, Boston, Massachusetts, USA.  PURPOSE OF REVIEW: Adolescence and young adulthood are a critical period in the  life of women for optimizing long-term bone health. Young athletes lead a  demanding lifestyle with increased dietary requirements to meet the robust  demands of energy expenditure to maintain a state of energy balance. During a  time of fast paced changes and unpredictable societal demands on young athletes,  it is important to review the severe consequences of energy deficiency and  options for adequate management. RECENT FINDINGS: This review focuses on hormonal adaptations that occur in  energy deficient female athletes that lead to menstrual irregularities and  impaired bone health, increasing the risk for stress and other fractures. We  also describe management strategies to mitigate the consequences of limited  energy availability on bone and other outcomes. SUMMARY: These strategies should help guide the management of young female  athletes to prevent irreversible changes to their bone health. Identifying  current knowledge should help increase awareness among medical providers, which  can then be communicated to the sports community, parents, and athletes.  Copyright © 2021 Wolters Kluwer Health, Inc. All rights reserved.  DOI: 10.1097/MED.0000000000000690 PMCID: PMC8702454 PMID: 34812202 [Indexed for MEDLINE]  Conflict of interest statement: Conflicts of interest: MM has served as a  consultant for Abbvie and Sanofi and on the scientific advisory board of Abbvie  and Ipsen."
34753680,Menstrual Distress Questionnaire (MEDI-Q): a new tool to assess menstruation-related distress.,"Vannuccini S, Rossi E, Cassioli E, Cirone D, Castellini G, Ricca V, Petraglia F","1. Reprod Biomed Online. 2021 Dec;43(6):1107-1116. doi: 10.1016/j.rbmo.2021.08.029.  Epub 2021 Oct 26.  Menstrual Distress Questionnaire (MEDI-Q): a new tool to assess  menstruation-related distress.  Vannuccini S(1), Rossi E(2), Cassioli E(2), Cirone D(3), Castellini G(2), Ricca  V(2), Petraglia F(4).  Author information: (1)Department of Experimental, Clinical and Biomedical Sciences, University of  Florence, Careggi University Hospital Florence, Italy. (2)Psychiatry Unit, Department of Health Sciences, University of Florence  Florence, Italy. (3)General Management Staff, Careggi University Hospital Florence, Italy. (4)Department of Experimental, Clinical and Biomedical Sciences, University of  Florence, Careggi University Hospital Florence, Italy. Electronic address:  felice.petraglia@unifi.it.  RESEARCH QUESTION: Menstruation is a physiological event often associated with  subjective distress. Is there a tool that assesses and objectively evaluates the  global distress experienced by women during their period? DESIGN: An observational cross-sectional study conducted between June 2019 and  May 2020 at Careggi University Hospital, Florence, Italy. A new questionnaire,  The Menstrual Distress Questionnaire (MEDI-Q), was developed and administered to  a group of healthy women (n = 418) of fertile age (18-50 years), without known  uterine, psychiatric disorders, or both. The MEDI-Q investigated 25 items,  covering the following areas: pain, discomfort, psychic or cognitive changes,  gastrointestinal symptoms and changes in physiological functions. MEDI-Q Total  Score and the three sub-scales, Menstrual Symptoms (MS), Menstrual Symptoms  Distress (MSD) and Menstrual Specificity Index (MESI) were evaluated. The  validation of MEDI-Q was achieved by testing test-retest reliability and  internal consistency, convergent and concurrent validity. RESULTS: The MEDI-Q produced reliable results with good internal consistency,  convergent and concurrent validity. MEDI-Q Total Score, MS and MSD all  positively correlated with general psychopathology and premenstrual symptoms. A  receiver operating characteristic analysis was used to determine the cut-off  value of 20 (inclusive) and to identify the women with clinically relevant  menstrual distress (area under the curve 0.90, 95% CI 0.86 to 0.93; P < 0.001). CONCLUSION: MEDI-Q is a new tool for evaluating menstruation-related distress,  and provides a representative score of stress perception. MEDI-Q may be added to  routine women's healthcare to help identify and adequately monitor  menstruation-related disorders, and their effect on wellbeing, promptly.  Copyright © 2021 Reproductive Healthcare Ltd. Published by Elsevier Ltd. All  rights reserved.  DOI: 10.1016/j.rbmo.2021.08.029 PMID: 34753680 [Indexed for MEDLINE]"
