ID,Title,Authors,Abstract
36859449,Training-induced impairment of endothelial function in track and field female athletes.,"Grandys M, Majerczak J, Frolow M, Chlopicki S, Zoladz JA","1. Sci Rep. 2023 Mar 1;13(1):3502. doi: 10.1038/s41598-023-30165-2.  Training-induced impairment of endothelial function in track and field female  athletes.  Grandys M(1), Majerczak J(2), Frolow M(3), Chlopicki S(3)(4), Zoladz JA(5).  Author information: (1)Chair of Exercise Physiology and Muscle Bioenergetics, Faculty of Health  Sciences, Jagiellonian University Medical College, Ul. Skawinska 8, 31-066,  Krakow, Poland. marcin.grandys@uj.edu.pl. (2)Chair of Exercise Physiology and Muscle Bioenergetics, Faculty of Health  Sciences, Jagiellonian University Medical College, Ul. Skawinska 8, 31-066,  Krakow, Poland. (3)Jagiellonian Centre for Experimental Therapeutics (JCET), Jagiellonian  University, Krakow, Poland. (4)Department of Experimental Pharmacology, Chair of Pharmacology, Jagiellonian  University Medical College, Krakow, Poland. (5)Chair of Exercise Physiology and Muscle Bioenergetics, Faculty of Health  Sciences, Jagiellonian University Medical College, Ul. Skawinska 8, 31-066,  Krakow, Poland. j.zoladz@uj.edu.pl.  Professional athletes are often exposed to high training loads that may lead to  overfatigue, overreaching and overtraining that might have a detrimental effects  on vascular health. We determined the effects of high training stress on  endothelial function assessed by the flow-mediated dilation (FMD) and markers of  glycocalyx shedding. Vascular examination as well as broad biochemical, hormonal  and cardiometabolic evaluation of sprint and middle-distance female runners were  performed after 2 months of preparatory training period and compared to  age-matched control group of women. Female athletes presented with significantly  reduced FMD (p < 0.01) and higher basal serum concentrations of hyaluronan (HA)  and syndecan-1 (SDC-1) (p < 0.05 and p < 0.001, respectively), that was  accompanied by significantly lower basal serum testosterone (T) and free  testosterone (fT) concentrations (p < 0.05) and higher cortisol (C)  concentration (p < 0.05). It resulted in significantly lower T/C and fT/C ratios  in athletes when compared to controls (p < 0.01). Moreover, fT/C ratio were  significantly positively correlated to FMD and negatively to HA concentrations  in all studied women. Accordingly, the training load was significantly  negatively correlated with T/C, fT/C and FMD and positively with the  concentrations of HA and SDC-1. We concluded that young female track and field  athletes subjected to physical training developed impairment of endothelial  function that was associated with anabolic-catabolic hormone balance  disturbances. Given that training-induced impairment of endothelial function may  have a detrimental effects on vascular health, endothelial status should be  regularly monitored in the time-course of training process to minimalize  vascular health-risk in athletes.  © 2023. The Author(s).  DOI: 10.1038/s41598-023-30165-2 PMCID: PMC9977863 PMID: 36859449 [Indexed for MEDLINE]  Conflict of interest statement: The authors declare no competing interests."
36540911,Elite female football players' perception of the impact of their menstrual cycle stages on their football performance. A semi-structured interview-based study.,"Read P, Mehta R, Rosenbloom C, Jobson E, Okholm Kryger K","1. Sci Med Footb. 2022 Dec 1;6(5):616-625. doi: 10.1080/24733938.2021.2020330. Epub  2021 Dec 29.  Elite female football players' perception of the impact of their menstrual cycle  stages on their football performance. A semi-structured interview-based study.  Read P(1)(2), Mehta R(3), Rosenbloom C(1)(3)(4), Jobson E(1)(5), Okholm Kryger  K(1)(6)(7).  Author information: (1)Sport and Exercise Medicine, Queen Mary University of London, Sport and  Exercise Medicine, London, UK. (2)Faculty of Life Sciences and Medicine, King's College London, London, UK. (3)The Football Association, Burton-Upon-Trent, UK. (4)Tottenham Hotspur Football Club, London, UK. (5)West Ham United Football Club, London, UK. (6)Department of Sports Science and Clinical Biomechanics, University of  Southern Denmark, Odense, Denmark. (7)Faculty of Sport, Health and Applied Science, St Mary's University  Twickenham, London, UK.  OBJECTIVES: This study assesses how female footballers perceive how their  menstrual cycle impacts their physical and psychological performance, informing  future research and intervention. METHODS: Semi-structured interviews, developed using piloting and peer review  took place with fifteen elite female footballers from two English WSL clubs  (age: 25.2 [18-33]). Data was audio recorded, transcribed verbatim, and analysed  thematically using NVivo. RESULTS: All players (100%) perceive their menstrual cycle to negatively impact  performance. Analysing 27,438 words of data revealed five themes: A) symptoms,  B) preparation, C) performance, D) recovery, and E) management. Over half (53%)  of players experienced decreased appetite and sleep quality prior to performance  during menstruation. Competitive performance was perceived to be most negatively  impacted during menses (54 references) following by the pre-menstrual stage (23  references). During menstruation, the most impacted physical performance  indicators were power (93%) and fatigue (87%). Psychologically, confidence,  focus, and reaction to criticism were commonly affected (66.7%). Players  reported missing training (13.3%) and matches (13.3%) due to severity of impact.  Recovery was affected during the pre-menstrual (26.7%) and menstrual (66.7)  stages. Players self-manage symptoms using over the counter (66.7%) and  prescription (26.7%) medication, some prophylactically prior to competition  (46.7%). CONCLUSIONS: This first attempt to ascertain player perception in football  exposes a clear negative impact on performance. The complex interplay of  biopsychosocial and logistical factors, lack of awareness and education  highlight the need for further research. Intervention is necessary and immediate  initiation would be prudent, starting with simple measures such as basic  self-management advice, education, and provision of sanitary products.  DOI: 10.1080/24733938.2021.2020330 PMID: 36540911 [Indexed for MEDLINE]"
36503444,Anaphylaxis in Risky Populations.,"Beyaz Ş, Gelincik A","1. Curr Pharm Des. 2023;29(3):224-238. doi: 10.2174/1381612829666221207105214.  Anaphylaxis in Risky Populations.  Beyaz Ş(1), Gelincik A(2).  Author information: (1)Department of Immunology and Allergic Diseases, Ankara City Hospital, Ankara,  Turkey. (2)Division of Immunology and Allergic Diseases, Department of Internal  Medicine, Istanbul Faculty of Medicine, Istanbul University, Istanbul, Turkey.  Anaphylaxis should be clinically diagnosed with immediate recognition, whereas,  despite advances in the field of allergy, the symptoms of anaphylaxis remain to  be under-recognized, diagnosis is often missed, and treatment is often delayed.  Anaphylaxis presents with symptoms in a spectrum of severity, ranging from mild  objective breathing problems to circulatory shock and/or collapse. Indeed,  anaphylaxis management frequently relies on a 'one-size-fits-all approach'  rather than a precision medicine care model, despite the evidence that  anaphylaxis is a heterogeneous condition with differences in causative agents,  clinical presentation, and host susceptibility. The key important risk factors  for severe anaphylaxis and mortality are certain age groups or certain stages of  life (infants, elderly and pregnant women), augmenting factors (physical  exercise, alcohol consumption, menstruation, acute infections), concurrent use  of some medications (beta-adrenergic blockers (β-blockers) and  angiotensin-converting enzyme (ACE) inhibitors, non-steroidal anti-inflammatory  drugs (NSAIDs), and proton pump inhibitors (PPIs), and concomitant diseases  (i.e. asthma, cardiovascular disease, mastocytosis). The present review aims to  collectively address the patient groups who are at high risk of having  anaphylaxis, those who have a more severe course, those that are difficult to  diagnose, and require a special approach in treatment. Therefore, the risky  populations like the elderly, pregnant women, patients receiving β- blockers or  ACE inhibitors, those with concomitant cardiovascular diseases, asthma, and  mastocytosis, or those having higher baseline serum tryptase levels are  discussed, including their clinical presentations and treatment strategies.  Additionally, anaphylaxis during the perioperative period is addressed.  Copyright© Bentham Science Publishers; For any queries, please email at  epub@benthamscience.net.  DOI: 10.2174/1381612829666221207105214 PMID: 36503444 [Indexed for MEDLINE]"
36497927,"A Global Survey of Ethnic Indian Women Living with Polycystic Ovary Syndrome: Co-Morbidities, Concerns, Diagnosis Experiences, Quality of Life, and Use of Treatment Methods.","Rao VS, Cowan S, Armour M, Smith CA, Cheema BS, Moran L, Lim S, Gupta S, Manincor M, Sreedhar V, Ee C","1. Int J Environ Res Public Health. 2022 Nov 28;19(23):15850. doi:  10.3390/ijerph192315850.  A Global Survey of Ethnic Indian Women Living with Polycystic Ovary Syndrome:  Co-Morbidities, Concerns, Diagnosis Experiences, Quality of Life, and Use of  Treatment Methods.  Rao VS(1), Cowan S(2), Armour M(1)(3), Smith CA(1), Cheema BS(4), Moran L(2),  Lim S(5), Gupta S(6), Manincor M(1), Sreedhar V(7), Ee C(1).  Author information: (1)NICM Health Research Institute, Western Sydney University, Penrith 2751,  Australia. (2)Monash Centre for Health Research and Implementation, Monash University,  Clayton 3168, Australia. (3)Medical Research Institute of New Zealand (MRINZ), Wellington 6021, New  Zealand. (4)School of Health Sciences, Western Sydney University, Penrith 2571,  Australia. (5)Health Systems and Equity, Eastern Health Clinical School, Monash University,  Boxhill 3128, Australia. (6)School of Psychology and Public Health, La Trobe University, Melbourne 3086,  Australia. (7)School of Computer Science and Mathematics, Liverpool John Moores University,  Liverpool L3 AF, UK.  BACKGROUND: Polycystic ovary syndrome (PCOS) is a common endocrinopathy that is  highly prevalent in women of Indian ethnicity. Clinical practice guidelines do  not adequately consider ethnic-cultural differences in the diagnosing and care  of women with PCOS. This study aimed to understand co-morbidities, key concerns,  quality of life (QoL), and diagnosis experiences of ethnic Indian women living  with PCOS. METHODS: Global online survey of ethnic Indian women of reproductive age living  with PCOS. RESULTS: Respondents (n = 4409) had a mean age of 26.8 (SD 5.5) years and  reported having a family history of type 2 diabetes (43%) and PCOS (18%). Most  of them (64%) were diagnosed with one or more co-morbidities (anxiety/depression  being the most common). Irregular periods, cysts on the ovaries, and excess  unwanted facial hair growth were their three top concerns. On average, women  experienced symptoms of PCOS at the age of 19.0 (SD 5.0) and were diagnosed at  the age of 20.8 years (SD 4.8). We report a one-year delay in seeking medical  help and a seven-month diagnostic delay, which were associated with poor  satisfaction with the information provided related to PCOS and its treatment  options (p < 0.01). Women living outside India reported difficulty losing weight  as their most key concern; however, they had higher dissatisfaction with the  information provided on diet (OR, 0.74; 95% CI, 0.6 to 0.8; p = 0.002), exercise  (OR, 0.74; 95% CI, 0.6 to 0.9; p = 0.002) and behavioural advice (OR, 0.74; 95%  CI, 0.6 to 0.9; p = 0.004) than women living in India. Most women reported poor  QoL in weight and emotion domains. CONCLUSIONS: Ethnic Indian women experience early onset of PCOS symptoms and  delay in seeking professional help. Timely diagnosis, providing  cultural-specific education related to lifestyle and weight management, and  improving psycho-emotional support are key areas that should be addressed in  clinical practice and future research.  DOI: 10.3390/ijerph192315850 PMCID: PMC9740300 PMID: 36497927 [Indexed for MEDLINE]  Conflict of interest statement: The authors declare no conflict of interest.  C.E. declares that she is the Jacka Foundation Senior Research Fellow,  practicing GP and acupuncturist, Chair of the RACGP Integrative Medicine  Specific Interest Network (voluntary role), Program Lead of an academic  integrative healthcare centre (no financial interest), past GP Advisory Board  member for Blackmores Research Institute, has received industry funding from  nutraceutical and acupuncture device companies to conduct clinical trials, and  has received honoraria and had travel expenses covered for presenting at  complementary medicine events. As a medical research institute, NICM Health  Research Institute receives research grants and donations from foundations,  universities, government agencies, and industry. Sponsors and donors provide  untied and tied funding for work to advance the vision and mission of the  Institute. (The project that is the subject of this article was not undertaken  as part of a contractual relationship with any donor or sponsor)."
36381734,Study of Menstrual Hygiene Practices Among Adolescent Girls in a Tribal Area of Central India.,"Borkar SK, Borkar A, Shaikh MK, Mendhe H, Ambad R, Joshi A","1. Cureus. 2022 Oct 13;14(10):e30247. doi: 10.7759/cureus.30247. eCollection 2022  Oct.  Study of Menstrual Hygiene Practices Among Adolescent Girls in a Tribal Area of  Central India.  Borkar SK(1), Borkar A(1), Shaikh MK(1), Mendhe H(1), Ambad R(2), Joshi A(3).  Author information: (1)Community Medicine, Datta Meghe Medical College, Datta Meghe Institute of  Medical Sciences, Nagpur, IND. (2)Biochemistry, Datta Meghe Medical College, Datta Meghe Institute of Medical  Sciences, Nagpur, IND. (3)Community Medicine, Jawaharlal Nehru Medical College, Datta Meghe Institute  of Medical Sciences, Wardha, IND.  Introduction Menstruation is an essential phenomenon in an adolescent girl's  life. In India, females who are menstruating are considered impure and teenage  girls are not allowed to undertake home chores or engage in religious or  cultural events during their period. Up-to-date knowledge about menstruation,  beginning in early adolescence, would improve safe practices and relieve the  distress of millions of women. Material and methods A cross-sectional study was  conducted among adolescent girls (10-19 years) residing in a tribal area of  Nagpur District from January to March 2022. Three tribal residential schools  (Ashram Shala) were selected from a total of six in Hingana Taluka of Nagpur  District, using simple random sampling to fulfill the required sample size of  272. Demographic details, age at menarche, awareness of menstruation, sources of  information about menstruation, menstrual hygiene practices, and restrictions  observed during menstruation were assessed. Results The average age at menarche  was 13.04+0.96 years (range 11-16 years). Only 45.17% of girls were aware of the  menarche and menstrual cycle before its onset. The duration of the menstrual  cycle ranged from 21-35 days in most of the girls (90.69%), and it was regular  in 85.86% of girls. Duration of bleeding was two to six days for the majority of  the girls (87.93%). Around 73.79% of girls were using sanitary pads, while  26.21% of girls were using clothes. The most important restrictions imposed on  the girls during menstruation were not being allowed to attend religious  functions (97.93%), followed by not being allowed to attend classes (65.86%).  The use of sanitary pads was significantly more in late adolescent girls than in  early adolescent girls (ꭓ2=14.97, p=0.0001), girls who have literate mothers  than girls with illiterate mothers (ꭓ2=5.17, p=0.02), and girls belonging to  higher socioeconomic classes (class I, II, III) than lower ones (class IV, V)  (ꭓ2=44.23, p<0.0001). Conclusion The tribal adolescent girls still don't  exercise proper hygiene throughout their periods. During menstruation, the  majority of girls are still subjected to various restrictions.  Copyright © 2022, Borkar et al.  DOI: 10.7759/cureus.30247 PMCID: PMC9652700 PMID: 36381734  Conflict of interest statement: The authors have declared that no competing  interests exist."
36130847,Comparing the effects of variable and traditional resistance training on maximal strength and muscle power in healthy adults: A systematic review and meta-analysis.,"Andersen V, Prieske O, Stien N, Cumming K, Solstad TEJ, Paulsen G, van den Tillaar R, Pedersen H, Saeterbakken AH","1. J Sci Med Sport. 2022 Dec;25(12):1023-1032. doi: 10.1016/j.jsams.2022.08.009.  Epub 2022 Aug 28.  Comparing the effects of variable and traditional resistance training on maximal  strength and muscle power in healthy adults: A systematic review and  meta-analysis.  Andersen V(1), Prieske O(2), Stien N(3), Cumming K(4), Solstad TEJ(3), Paulsen  G(5), van den Tillaar R(6), Pedersen H(3), Saeterbakken AH(3).  Author information: (1)Department of Sport, Food and Natural Sciences, Western Norway University of  Applied Sciences, Norway. Electronic address: vidar.andersen@hvl.no. (2)Division of Exercise and Movement, University of Applied Sciences for Sports  and Management Potsdam, Germany. (3)Department of Sport, Food and Natural Sciences, Western Norway University of  Applied Sciences, Norway. (4)Faculty of Health and Welfare, Østfold University College, Norway. (5)Department of Physical Performance, Norwegian School of Sport Sciences,  Norway. (6)Department of Sports Sciences, Nord University, Norway.  OBJECTIVES: The aim of the study was to aggregate different effects between  variable resistance training and traditional resistance training on maximal  muscle strength and muscle power and identify potential sex- and training  program-related moderator variables. DESIGN: Meta-analysis. METHODS: A systematic literature search was conducted in SPORTDiscus, PubMed,  and Web of Science. Interventions were included if they compared variable  resistance training and traditional resistance training in healthy adults and  examined the effects on measures of maximal muscle strength and/or muscle power  of the lower and/or upper body. A random-effects model was used to calculate  weighted and averaged standardized mean differences. Additionally, univariate  sub-group analyses were independently computed for sex and training-related  moderator variables. RESULTS: Seventeen studies comprising a total of 491 participants (341 men and  150 women, age 18-37 years) were included in the analyses. In terms of maximal  muscle strength, there were no statistically significant differences between  variable resistance training and traditional resistance training for the lower  (p = 0.46, standardized mean difference = -0.10) or the upper body (p = 0.14,  standardized mean difference = -0.17). Additionally, there were no significant  training-related differences in muscle power for the lower (p = 0.16,  standardized mean difference = 0.21) or upper body (p = 0.81, standardized mean  difference = 0.05). Sub-group analyses showed a significant moderator effect for  training period and repetitions per set for maximal muscle strength in the lower  body (p = 0.03-0.04) with larger strength gains following traditional resistance  training when performing more repetitions per set (p = 0.02, standardized mean  difference = 0.43). No other significant sub-group effects were found  (p = 0.18-0.82). CONCLUSIONS: Our results suggest that variable resistance training and  traditional resistance training are equally effective in improving maximal  muscle strength and muscle power in healthy adults.  Copyright © 2022 The Author(s). Published by Elsevier Ltd.. All rights reserved.  DOI: 10.1016/j.jsams.2022.08.009 PMID: 36130847 [Indexed for MEDLINE]"
36106664,Where do you go when your periods go?: A case-study examining secondary amenorrhea in a professional internationally-capped female soccer player through the lens of the sport nutritionist.,"Parker LJF, Elliott-Sale KJ, Hannon M, Morton JP, Close GL","1. Sci Med Footb. 2022 Dec 1;6(5):643-649. doi: 10.1080/24733938.2022.2123555.  Where do you go when your periods go?: A case-study examining secondary  amenorrhea in a professional internationally-capped female soccer player through  the lens of the sport nutritionist.  Parker LJF(1)(2), Elliott-Sale KJ(2), Hannon M(1), Morton JP(1)(3), Close  GL(1)(3).  Author information: (1)Research Institute for Sport and Exercise Sciences, Liverpool John Moores  University, Liverpool, UK. (2)Everton Football Club, USM Finch Farm, Liverpool, Halewood, UK. (3)Musculoskeletal Physiology Research Group, Sport Health and Performance  Enhancement Research Centre, Nottingham Trent University, Nottingham, UK.  This case study follows a professional internationally capped female soccer  player's two-year journey from eumenorrhea, through injury, to amenorrhea, and  the challenges faced by the player and nutritionist. The two years are split  into three sections: (Areta et al. 2013) longitudinal profiling of the player,  (Baker et al. 2020) nutrition to support her return from injury, and (Beato et  al. 2018) investigation into the observed secondary amenorrhea. The cause of  amenorrhea was investigated through the assessment of energy availability via  doubly labelled water, remote food photography, blood biomarkers and resting  metabolic rate. Despite having secondary amenorrhea and anovulatory cycles, the  player did not have low energy availability. This study shows the importance for  practitioner's, particularly nutritionists, to not assume that all menstrual  irregularities are caused by low energy availability and could be caused by a  combination of factors (e.g., clinical, physiological, and psychological), which  requires a multi-disciplinary investigation and intervention team. This study  also showed that education needs to be provided about menstrual health to elite  female soccer players as the player (i) believed that not having a period was  beneficial for performance and unsure of possible health implications; (ii) was  convinced that a one-day bleed indicated a regular menstrual cycle; and (iii)  was reluctant to waste the practitioners time discussing menstrual issues and  was nervous of finding out if she had an actual health issue. It is therefore  crucial that players feel comfortable in discussing their menstrual status with  practitioners to support their performance and long-term health.  DOI: 10.1080/24733938.2022.2123555 PMID: 36106664 [Indexed for MEDLINE]"
36099429,The impact and experienced barriers menstruation present to football participation in amateur female footballers.,"Pinel CJJ, Mehta R, Okholm Kryger K","1. J Sports Sci. 2022 Sep;40(17):1950-1963. doi: 10.1080/02640414.2022.2122328.  Epub 2022 Sep 13.  The impact and experienced barriers menstruation present to football  participation in amateur female footballers.  Pinel CJJ(1), Mehta R(2), Okholm Kryger K(1)(3).  Author information: (1)Sport and Exercise Medicine, Queen Mary University of London, London, UK. (2)The Football Association, Needwood, Burton-Upon-Trent, UK. (3)Faculty of Sport, Health and Applied Science, St Mary's University, London,  UK.  This study (1) assessed the impact different stages of the menstrual cycle has  on experienced football performance and exercise ability (2) identified the  experienced barriers to football participation menstruation presents in amateur  women footballers. An online survey was used. The inclusion criteria were  non-professional, women currently experiencing regular menstrual cycles, ≥18  years, ≥60 min football/week in the UK. Descriptive statistics were performed on  quantitative data and thematic analysis of the open-ended questions. 127  responses were included. Most of the respondents were aged between 18-25 (89%),  Caucasian (83%) and competing in Universities Leagues (69%). Menstruation was  reported to ""never"" limit football playing in 17%, ""sometimes"" in 47%, ""rarely""  in 25% and ""always"" in 10% of respondents. The majority (73%) reported one or  more barriers menstruation present to football participation. Following thematic  analysis, 165 meaning units, 23 themes and seven categories were identified.  Confidence and aerobic capacity/endurance were identified to be the aspects most  negatively impacted during the pre-menstrual and menstrual stages. Confidence is  likely to be negatively impacted due to the barriers identified. Thus,  recommendations on how to reduce these through education of players and involved  staff, at the club and the FA level have been made.  DOI: 10.1080/02640414.2022.2122328 PMID: 36099429 [Indexed for MEDLINE]"
36011999,"Association of Short-Term Changes in Menstrual Frequency, Medication Use, Weight and Exercise on Bone Mineral Density in College-Aged Women.","Fleischer SH, Freire AK, Brown K, Creer A, Eggett DL, Fullmer S","1. Int J Environ Res Public Health. 2022 Aug 19;19(16):10363. doi:  10.3390/ijerph191610363.  Association of Short-Term Changes in Menstrual Frequency, Medication Use, Weight  and Exercise on Bone Mineral Density in College-Aged Women.  Fleischer SH(1), Freire AK(1), Brown K(2), Creer A(3), Eggett DL(4), Fullmer  S(1).  Author information: (1)Department of Nutrition, Dietetics and Food Science, College of Life  Sciences, Brigham Young University, Provo, UT 84602, USA. (2)Department of Nutrition, Dietetics & Food Sciences, College of Agriculture  and Applied Sciences, Utah State University, Logan, UT 84322, USA. (3)Department of Statistics, College of Physical and Mathematical Sciences,  Brigham Young University, Provo, UT 84602, USA. (4)Department of Exercise Science & Outdoor Recreation, College of Science, Utah  Valley University, Orem, UT 84058, USA.  To evaluate if experiencing a short-term exposure (18-months) to factors such as  menstrual irregularities, dieting, changes in exercise or body weight, and  medication usage is associated with bone mineral density (BMD) in college-aged  females. A retrospective survey assessing health behaviors during a recent  18-month time period and a DXA scan were completed in 641 females. A total of  45.5% of participants reported amenorrhea during the 18-month time period. Those  who experienced amenorrhea had lower femoral neck BMD (p = 0.018), trochanter (p  = 0.018) and spine BMD (p = 0.022) compared to eumenorrheic women. Lifetime oral  contraceptive usage longer than six months was negatively associated with BMD at  femoral neck (p = 0.018) and total hip (p = 0.021). Women who lost weight  trended towards having the lowest BMD at all sites compared to women who gained  weight. Following a very-low calorie diet during the time period was negatively  correlated with spine BMD (p = 0.001). Time spent in vigorous and very vigorous  activity was weakly correlated with some hip BMD sites but time spent in  extremely vigorous activity was not. In conclusion, females who experienced  weight loss, amenorrhea, or a very low-calorie diet within an 18-month period of  time in young adulthood had lower BMD. Additionally, oral contraceptive usage  for longer than six months during their lifetime was associated with lower BMD.  DOI: 10.3390/ijerph191610363 PMCID: PMC9408413 PMID: 36011999 [Indexed for MEDLINE]  Conflict of interest statement: The authors declare no conflict of interest."
35839365,Care of the Active Female.,"Wojnowich K, Dhani R","1. Am Fam Physician. 2022 Jul;106(1):52-60.  Care of the Active Female.  Wojnowich K, Dhani R.  Physical activity has many health-related benefits, including prevention and  management of chronic disease, weight management, and improved mental health.  Active girls and women of all ages and abilities are at risk of relative energy  deficiency in sport, a syndrome encompassing low energy availability, menstrual  irregularities, and disordered bone metabolism. Presence of amenorrhea or  oligomenorrhea may suggest reduced energy availability. Active females are at  risk of overuse injuries, including patellofemoral pain syndrome, iliotibial  band syndrome, and stress fractures; treatment usually includes activity  modification, a period of rest, and physical therapy. Active females are also at  risk of acute injuries, including concussion and anterior cruciate ligament  injuries. Pregnant patients without contraindications who were physically active  before pregnancy can continue these activities, and those who were not  previously active may gradually increase their activity level to a goal of 150  minutes per week. Moderate exercise during pregnancy reduces the risk of  gestational diabetes mellitus, preeclampsia, and cesarean delivery. Postpartum  exercise focused on core and pelvic floor strengthening can improve pelvic floor  dysfunction. Supervised exercise programs focused on strength and balance have  been consistently shown to reduce the risk of falls and injurious falls in older  women.  PMID: 35839365 [Indexed for MEDLINE]"
35457332,Impact of the Menstrual Cycle Phases on the Movement Patterns of Sub-Elite Women Soccer Players during Competitive Matches.,"Igonin PH, Rogowski I, Boisseau N, Martin C","1. Int J Environ Res Public Health. 2022 Apr 7;19(8):4465. doi:  10.3390/ijerph19084465.  Impact of the Menstrual Cycle Phases on the Movement Patterns of Sub-Elite Women  Soccer Players during Competitive Matches.  Igonin PH(1)(2), Rogowski I(1), Boisseau N(3), Martin C(1).  Author information: (1)Laboratoire Inter-Universitaire de Biologie de la Motricité (LIBM EA7424),  Université Claude Bernard Lyon I, 69100 Lyon, France. (2)Association Sportive de Saint-Etienne (ASSE), 42000 Saint-Etienne, France. (3)Laboratoire des Adaptations Métaboliques à l'Exercice en Conditions  Physiologiques et Pathologiques (AME2P), Université Clermont Auvergne, 63000  Clermont-Ferrand, France.  The purpose of this study was to evaluate the influence of the menstrual cycle  phases on the movement patterns of sub-elite women soccer players during  competitive matches over three consecutive seasons. Individual movement data  were analyzed and compared in eight players from the second French League at the  early follicular (EF), late follicular (LF) and mid-luteal (ML) phases of their  menstrual cycle, determined by the calendar method. The movement patterns,  expressed as meters per minute, were recorded during competitive matches using  devices placed on the player's ankle. Our results showed significantly lower  distances covered at moderate and high velocity in the EF phase than in the LF  and ML phases (Cohen's d effect size = 1.03 and 0.79, respectively). The total  distance covered during matches and the number of sprints also were reduced  during EF compared with LF (d = 0.78 and 0.7, respectively). Overall, the total  distance and distance covered at low velocity were significantly lower during  the second half-time of the matches (d = 1.51), but no menstrual cycle phase ×  game period interaction was noted. In conclusion, our study suggests that EF may  impact the movement pattern of sub-elite women soccer players during competitive  matches, without any modulation of this effect by the playing time. Despite the  low sample size, these results can be useful for coaches and support staff to  modulate training loads and player rotation during soccer games.  DOI: 10.3390/ijerph19084465 PMCID: PMC9025339 PMID: 35457332 [Indexed for MEDLINE]  Conflict of interest statement: The authors declare no conflict of interest."
35010312,"Comparisons of the Prevalence, Severity, and Risk Factors of Dysmenorrhea between Japanese Female Athletes and Non-Athletes in Universities.","Momma R, Nakata Y, Sawai A, Takeda M, Natsui H, Mukai N, Watanabe K","1. Int J Environ Res Public Health. 2021 Dec 21;19(1):52. doi:  10.3390/ijerph19010052.  Comparisons of the Prevalence, Severity, and Risk Factors of Dysmenorrhea  between Japanese Female Athletes and Non-Athletes in Universities.  Momma R(1), Nakata Y(2), Sawai A(3), Takeda M(1), Natsui H(4), Mukai N(2),  Watanabe K(2).  Author information: (1)Graduate School of Comprehensive Human Sciences, University of Tsukuba, 1-1-1  Tennodai, Tsukuba, Ibaraki 3058574, Japan. (2)Faculty of Health and Sport Sciences, University of Tsukuba, 1-1-1 Tennodai,  Tsukuba, Ibaraki 3058574, Japan. (3)Research Institute of Physical Fitness, Japan Women's College of Physical  Education, 8-19-1 Kitakarasuyama, Setagaya, Tokyo 1578565, Japan. (4)Faculty of Sports and Health Sciences, Japan Women's College of Physical  Education, 8-19-1 Kitakarasuyama, Setagaya, Tokyo 1578565, Japan.  This study aimed to investigate the difference in the prevalence, severity, and  risk factors of dysmenorrhea between Japanese female athletes and non-athletes  in universities. The participants were 18 to 30 years old with no history of a  previous pregnancy and/or childbirth. After application of the exclusion  criteria, the cohort comprised 605 athletes and 295 non-athletes. An anonymous  questionnaire, which included self-reported information on age, height, weight,  age at menarche, menstrual cycle days, menstrual duration, dysmenorrhea  severity, sleeping hours, dietary habits, exercise habits, training hours, and  competition level was administered. Compared with athletes, non-athletes had a  higher prevalence of dysmenorrhea (85.6% in athletes, 90.5% in non-athletes, p <  0.05); non-athletes also demonstrated increased severity (none/mild 27.8%,  moderate 19.3%, and severe 52.9% in athletes; none/mild 21.2%, moderate 17.2%,  and severe 61.6% in non-athletes; p < 0.05). Factors related to severe  dysmenorrhea in athletes included long training hours, early menarche, and  prolonged menstrual periods. In non-athletes, short menstrual cycle days and  extended menstrual periods were related to severe dysmenorrhea. The prevalence  and severity of dysmenorrhea were higher among non-athletes than among athletes;  different factors were related to severe dysmenorrhea in these two groups. Thus,  different strategies are necessary to manage dysmenorrhea for athletes and  non-athletes in universities.  DOI: 10.3390/ijerph19010052 PMCID: PMC8744957 PMID: 35010312 [Indexed for MEDLINE]  Conflict of interest statement: The authors report no conflict of interest in  this work."
